"fips","county","state","population_county","population_state","hsa_nci_id","population_hsa","urban_hsa","population_county_2020_hsa","pct_urban","area_km2_state","area_km2_hsa","density_state","density_hsa","pop_ratio","log_density_hsa"
"13043","Candler","Georgia",10972,10822590,222,129362,6838,128915,0.0530427025559477,152659.26354994,5917.07722731955,70.8937652935787,21.8624829506579,0.0119529613521347,3.0847720605003
"13045","Carroll","Georgia",122187,10822590,896,152907,10083,149067,0.0676407253114371,152659.26354994,2039.046968888,70.8937652935787,74.989444742113,0.0141285034358689,4.31734736686013
"13047","Catoosa","Georgia",68356,10822590,141,153001,4390,151777,0.028924013519835,152659.26354994,2029.97779731069,70.8937652935787,75.3707750905923,0.0141371889723255,4.32241960161028
"13049","Charlton","Georgia",12711,10822590,890,183092,12587,180781,0.0696256796897904,152659.26354994,7405.611015031,70.8937652935787,24.723415749002,0.0169175770310064,3.20775080059248
"13051","Chatham","Georgia",298143,10822590,143,531382,43856,519838,0.0843647444011403,152659.26354994,7901.92827696734,70.8937652935787,67.2471302414729,0.0490993375892462,4.20837434458218
"13053","Chattahoochee","Georgia",9181,10822590,893,274165,21663,276595,0.0783202877853902,152659.26354994,6606.01305813172,70.8937652935787,41.50234000257,0.0253326606662546,3.72574981125114
"13055","Chattooga","Georgia",24975,10822590,154,336814,38056,332847,0.114334814494347,152659.26354994,5109.49755114408,70.8937652935787,65.9192017666361,0.0311213859159406,4.18842977640527
"13057","Cherokee","Georgia",274539,10822590,826,629169,61908,612734,0.101035685958344,152659.26354994,3063.43323427482,70.8937652935787,205.380353310993,0.0581347902858743,5.32486364204812
"13059","Clarke","Georgia",129267,10822590,829,385812,36780,374827,0.0981252684571816,152659.26354994,3992.17610252051,70.8937652935787,96.6420293324267,0.0356487679936134,4.5710137328529
"13061","Clay","Georgia",2853,10822590,144,174932,4586,177498,0.025836910838432,152659.26354994,8828.88687162818,70.8937652935787,19.8135962713655,0.016163598547113,2.98636838241539
"13063","Clayton","Georgia",298771,10822590,153,3096355,430779,3085749,0.139602735024787,152659.26354994,3594.07580341675,70.8937652935787,861.516331140376,0.286101108884287,6.75869401242252
"13065","Clinch","Georgia",6722,10822590,174,73805,3738,73856,0.0506120017331023,152659.26354994,6118.02230146901,70.8937652935787,12.06353889594,0.0068195321083031,2.49018758904476
"13067","Cobb","Georgia",769152,10822590,190,769152,111240,766149,0.145193689478156,152659.26354994,892.181686181189,70.8937652935787,862.102430382993,0.0710691248582825,6.75937409235469
"13069","Coffee","Georgia",43161,10822590,236,66260,9525,66157,0.143975694182022,152659.26354994,3325.30933229003,70.8937652935787,19.9259657910889,0.00612237920867371,2.99202369482349
"13071","Colquitt","Georgia",45907,10822590,254,45907,8709,45898,0.18974682992723,152659.26354994,1442.73648567122,70.8937652935787,31.8193935316206,0.00424177576716849,3.46007596338233
"13073","Columbia","Georgia",159638,10822590,830,428239,25269,425209,0.0594272463659048,152659.26354994,6082.59907084595,70.8937652935787,70.4039498596184,0.0395689941132391,4.25424936755061
"13075","Cook","Georgia",17363,10822590,180,184759,12669,183515,0.0690352287278969,152659.26354994,6013.44049038155,70.8937652935787,30.7243416303064,0.0170716067041254,3.42505522740499
"13077","Coweta","Georgia",150071,10822590,894,252265,14737,247609,0.0595172227180757,152659.26354994,4400.55888405872,70.8937652935787,57.3256730898079,0.0233091154705112,4.04874857032018
"13079","Crawford","Georgia",12183,10822590,193,468099,24023,464547,0.0517127438127897,152659.26354994,9253.84237786088,70.8937652935787,50.5842849798146,0.04325203116814,3.92364095453402
"13081","Crisp","Georgia",19995,10822590,197,80932,3945,81800,0.0482273838630807,152659.26354994,5076.90222614297,70.8937652935787,15.9412169852808,0.00747806209049775,2.76890801833233
"13083","Dade","Georgia",16196,10822590,141,153001,4390,151777,0.028924013519835,152659.26354994,2029.97779731069,70.8937652935787,75.3707750905923,0.0141371889723255,4.32241960161028
"13085","Dawson","Georgia",28704,10822590,157,403526,70593,392616,0.179801638241946,152659.26354994,5657.81527842795,70.8937652935787,71.3218760496758,0.0372855296190653,4.26720309732755
"13087","Decatur","Georgia",29118,10822590,228,44108,2275,44514,0.0511075167363077,152659.26354994,3015.24737245033,70.8937652935787,14.6283188580165,0.00407554938328071,2.68295929783577
"13089","DeKalb","Georgia",762105,10822590,153,3096355,430779,3085749,0.139602735024787,152659.26354994,3594.07580341675,70.8937652935787,861.516331140376,0.286101108884287,6.75869401242252
"13091","Dodge","Georgia",19909,10822590,206,140333,8146,140678,0.057905287251738,152659.26354994,8269.56977891175,70.8937652935787,16.9698066225723,0.0129666743358106,2.83143568392913
"13093","Dooly","Georgia",11026,10822590,197,80932,3945,81800,0.0482273838630807,152659.26354994,5076.90222614297,70.8937652935787,15.9412169852808,0.00747806209049775,2.76890801833233
"13095","Dougherty","Georgia",83915,10822590,144,174932,4586,177498,0.025836910838432,152659.26354994,8828.88687162818,70.8937652935787,19.8135962713655,0.016163598547113,2.98636838241539
"13097","Douglas","Georgia",146141,10822590,826,629169,61908,612734,0.101035685958344,152659.26354994,3063.43323427482,70.8937652935787,205.380353310993,0.0581347902858743,5.32486364204812
"13099","Early","Georgia",10683,10822590,144,174932,4586,177498,0.025836910838432,152659.26354994,8828.88687162818,70.8937652935787,19.8135962713655,0.016163598547113,2.98636838241539
"13101","Echols","Georgia",3705,10822590,180,184759,12669,183515,0.0690352287278969,152659.26354994,6013.44049038155,70.8937652935787,30.7243416303064,0.0170716067041254,3.42505522740499
"13103","Effingham","Georgia",67265,10822590,143,531382,43856,519838,0.0843647444011403,152659.26354994,7901.92827696734,70.8937652935787,67.2471302414729,0.0490993375892462,4.20837434458218
"13105","Elbert","Georgia",19725,10822590,253,29278,1395,29202,0.0477707006369427,152659.26354994,2197.95458880785,70.8937652935787,13.3205663797995,0.00270526740826364,2.58930918521422
"13107","Emanuel","Georgia",22961,10822590,222,129362,6838,128915,0.0530427025559477,152659.26354994,5917.07722731955,70.8937652935787,21.8624829506579,0.0119529613521347,3.0847720605003
"13109","Evans","Georgia",10740,10822590,143,531382,43856,519838,0.0843647444011403,152659.26354994,7901.92827696734,70.8937652935787,67.2471302414729,0.0490993375892462,4.20837434458218
"13111","Fannin","Georgia",25605,10822590,173,57581,4352,56672,0.0767927724449464,152659.26354994,2132.04384331592,70.8937652935787,27.0074183420382,0.0053204454756209,3.29611158167535
"13113","Fayette","Georgia",120689,10822590,825,820822,67911,801432,0.084737070643548,152659.26354994,3200.37633786956,70.8937652935787,256.476711906453,0.0758433979297007,5.54703786870129
"13115","Floyd","Georgia",98985,10822590,154,336814,38056,332847,0.114334814494347,152659.26354994,5109.49755114408,70.8937652935787,65.9192017666361,0.0311213859159406,4.18842977640527
"13117","Forsyth","Georgia",260062,10822590,825,820822,67911,801432,0.084737070643548,152659.26354994,3200.37633786956,70.8937652935787,256.476711906453,0.0758433979297007,5.54703786870129
"13119","Franklin","Georgia",23840,10822590,216,77166,2909,76036,0.0382581934872955,152659.26354994,1831.78778523472,70.8937652935787,42.1260588273397,0.0071300862362891,3.74066652372375
"13121","Fulton","Georgia",1068507,10822590,153,3096355,430779,3085749,0.139602735024787,152659.26354994,3594.07580341675,70.8937652935787,861.516331140376,0.286101108884287,6.75869401242252
"13123","Gilmer","Georgia",31976,10822590,173,57581,4352,56672,0.0767927724449464,152659.26354994,2132.04384331592,70.8937652935787,27.0074183420382,0.0053204454756209,3.29611158167535
"13125","Glascock","Georgia",2913,10822590,152,9828,174,9658,0.0180161524125078,152659.26354994,1623.19478615569,70.8937652935787,6.05472620034483,0.00090810055633633,1.80083915721219
"13127","Glynn","Georgia",84987,10822590,890,183092,12587,180781,0.0696256796897904,152659.26354994,7405.611015031,70.8937652935787,24.723415749002,0.0169175770310064,3.20775080059248
"13129","Gordon","Georgia",58336,10822590,154,336814,38056,332847,0.114334814494347,152659.26354994,5109.49755114408,70.8937652935787,65.9192017666361,0.0311213859159406,4.18842977640527
"13131","Grady","Georgia",26056,10822590,178,93193,5814,93789,0.0619902120717781,152659.26354994,3957.13073742918,70.8937652935787,23.5506497469286,0.008610970202142,3.15915341018495
"13133","Greene","Georgia",19586,10822590,164,40200,2001,39012,0.0512919101814826,152659.26354994,1971.08721640413,70.8937652935787,20.3948357360549,0.00371445282506313,3.01528171860887
"13135","Gwinnett","Georgia",966972,10822590,153,3096355,430779,3085749,0.139602735024787,152659.26354994,3594.07580341675,70.8937652935787,861.516331140376,0.286101108884287,6.75869401242252
"13137","Habersham","Georgia",46948,10822590,157,403526,70593,392616,0.179801638241946,152659.26354994,5657.81527842795,70.8937652935787,71.3218760496758,0.0372855296190653,4.26720309732755
"13139","Hall","Georgia",208395,10822590,157,403526,70593,392616,0.179801638241946,152659.26354994,5657.81527842795,70.8937652935787,71.3218760496758,0.0372855296190653,4.26720309732755
"13141","Hancock","Georgia",8630,10822590,201,31154,1620,30782,0.0526281593138847,152659.26354994,2172.52060014121,70.8937652935787,14.3400251293245,0.00287860854009992,2.66305458756356
"13143","Haralson","Georgia",30720,10822590,896,152907,10083,149067,0.0676407253114371,152659.26354994,2039.046968888,70.8937652935787,74.989444742113,0.0141285034358689,4.31734736686013
"13145","Harris","Georgia",35509,10822590,893,274165,21663,276595,0.0783202877853902,152659.26354994,6606.01305813172,70.8937652935787,41.50234000257,0.0253326606662546,3.72574981125114
"13147","Hart","Georgia",26484,10822590,216,77166,2909,76036,0.0382581934872955,152659.26354994,1831.78778523472,70.8937652935787,42.1260588273397,0.0071300862362891,3.74066652372375
"13149","Heard","Georgia",11616,10822590,894,252265,14737,247609,0.0595172227180757,152659.26354994,4400.55888405872,70.8937652935787,57.3256730898079,0.0233091154705112,4.04874857032018
"13151","Henry","Georgia",245417,10822590,825,820822,67911,801432,0.084737070643548,152659.26354994,3200.37633786956,70.8937652935787,256.476711906453,0.0758433979297007,5.54703786870129
"13153","Houston","Georgia",166902,10822590,193,468099,24023,464547,0.0517127438127897,152659.26354994,9253.84237786088,70.8937652935787,50.5842849798146,0.04325203116814,3.92364095453402
"13155","Irwin","Georgia",9385,10822590,189,76760,7308,77210,0.0946509519492294,152659.26354994,3046.96590622898,70.8937652935787,25.192274007096,0.00709257211074244,3.22653736048997
"13157","Jackson","Georgia",80640,10822590,829,385812,36780,374827,0.0981252684571816,152659.26354994,3992.17610252051,70.8937652935787,96.6420293324267,0.0356487679936134,4.5710137328529
"13159","Jasper","Georgia",15345,10822590,220,15345,684,14588,0.0468878530298876,152659.26354994,968.435556685774,70.8937652935787,15.8451431218763,0.00141786762688044,2.76286302572287
"13161","Jeff Davis","Georgia",14838,10822590,236,66260,9525,66157,0.143975694182022,152659.26354994,3325.30933229003,70.8937652935787,19.9259657910889,0.00612237920867371,2.99202369482349
